date,symbol,rank,final_score,confidence,edge_score,edge_signals,momentum_score,premover_score,entry_price,price_7d_later,return_pct_7d,would_have_won_7d,spy_return_7d,alpha_7d,price_14d_later,return_pct_14d,would_have_won_14d,spy_return_14d,alpha_14d,price_21d_later,return_pct_21d,would_have_won_21d,spy_return_21d,alpha_21d
2024-05-15,FCX,1,6.2,4.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.7,6.2,54.0,51.54,-4.56,False,0.7,-5.26,50.49,-6.5,False,1.69,-8.19,48.1,-10.93,False,3.24,-14.17
2024-05-15,MU,2,6.1,4.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.4,6.1,126.27,129.5,2.56,True,0.7,1.86,133.67,5.86,True,1.69,4.17,141.37,11.96,True,3.24,8.72
2024-05-15,QCOM,3,5.8,4.3,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.7,3.8,190.7,210.48,10.37,True,0.7,9.67,211.86,11.1,True,1.69,9.41,215.39,12.95,True,3.24,9.71
2024-05-16,AMAT,1,7.0,4.1,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.9,8.0,218.32,221.43,1.42,True,0.0,1.42,221.75,1.57,True,0.9,0.67,242.95,11.28,True,3.24,8.04
2024-05-16,QCOM,2,5.6,4.4,8.0,"MOMENTUM_EXPANSION,BREAKOUT_STRUCTURE,RS_LEADER",8.1,3.1,194.87,213.14,9.38,True,0.0,9.38,209.44,7.48,True,0.9,6.58,222.21,14.03,True,3.24,10.79
2024-05-16,FCX,3,6.7,3.9,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.4,8.1,54.0,53.62,-0.7,False,0.0,-0.7,51.27,-5.06,False,0.9,-5.96,47.28,-12.44,False,3.24,-15.68
2024-05-17,MRVL,1,6.5,3.9,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.2,7.4,73.58,75.72,2.91,True,-0.53,3.44,67.97,-7.62,False,0.96,-8.58,73.13,-0.61,False,3.7,-4.31
2024-05-17,MU,2,6.5,4.3,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.7,5.8,128.21,131.54,2.6,True,-0.53,3.13,130.93,2.12,True,0.96,1.16,153.49,19.72,True,3.7,16.02
2024-05-17,AMAT,3,6.0,4.0,5.0,"MOMENTUM_EXPANSION,RS_LEADER",6.9,5.4,217.41,219.1,0.78,True,-0.53,1.31,221.6,1.93,True,0.96,0.97,247.82,13.99,True,3.7,10.29
2024-05-20,GOOGL,1,6.5,4.3,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.6,6.2,176.22,172.12,-2.33,False,-1.3,-1.03,175.09,-0.64,False,1.16,-1.8,176.33,0.06,True,3.3,-3.24
2024-05-20,AAPL,2,5.9,4.6,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.8,3.4,189.29,191.28,1.05,True,-1.3,2.35,193.15,2.04,True,1.16,0.88,209.55,10.7,True,3.3,7.4
2024-05-20,MSFT,3,6.7,4.7,3.0,BREAKOUT_STRUCTURE,5.2,5.7,420.21,414.74,-1.3,False,-1.3,0.0,427.87,1.82,True,1.16,0.66,445.62,6.05,True,3.3,2.75
2024-05-21,GOOGL,1,5.8,4.3,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.5,4.0,176.88,172.5,-2.48,False,-0.37,-2.11,176.72,-0.09,False,1.45,-1.54,179.57,1.52,True,2.79,-1.27
2024-05-21,NEM,2,4.9,3.8,7.0,"BREAKOUT_STRUCTURE,RS_LEADER,VOLATILITY_EXPANSION",6.5,3.3,44.01,41.94,-4.7,False,-0.37,-4.33,40.66,-7.61,False,1.45,-9.06,42.24,-4.02,False,2.79,-6.81
2024-05-21,MU,3,5.9,4.1,4.0,"RS_LEADER,VOLATILITY_EXPANSION",6.9,5.1,123.94,125.06,0.9,True,-0.37,1.27,135.07,8.98,True,1.45,7.53,139.44,12.51,True,2.79,9.72
2024-05-22,TSLA,1,6.3,4.3,4.0,"RS_LEADER,VOLATILITY_EXPANSION",7.2,5.4,182.76,176.24,-3.57,False,-0.55,-3.02,177.31,-2.98,False,1.99,-4.97,182.68,-0.04,False,2.26,-2.3
2024-05-22,GOOGL,2,5.7,4.4,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",6.8,3.8,176.74,173.2,-2.0,False,-0.55,-1.45,177.87,0.64,True,1.99,-1.35,179.21,1.4,True,2.26,-0.86
2024-05-22,MSFT,3,5.6,4.4,5.0,"BREAKOUT_STRUCTURE,VOLATILITY_EXPANSION",6.6,3.4,431.08,413.41,-4.1,False,-0.55,-3.55,441.05,2.31,True,1.99,0.32,447.7,3.86,True,2.26,1.6
2024-05-23,ON,1,6.8,3.9,7.0,"BREAKOUT_STRUCTURE,RS_LEADER,VOLATILITY_EXPANSION",7.1,7.8,76.36,71.55,-6.3,False,-0.86,-5.44,75.05,-1.72,False,1.76,-3.48,67.87,-11.12,False,2.22,-13.34
